"id","text","class"
45,"Led Zeppelin — британская рок-группа, образовавшаяся в сентябре 1968 года в Лондоне, и признанная одной из самых успешных, новаторских и влиятельных в современной истории. Создав собственное звучание (для которого были характерны утяжелённый гитарный драйв, оглушающее звучание ритм-секции и пронзительный вокал), Led Zeppelin стали одной из ведущих групп хард-рока, сыграли основополагающую роль в становлении хеви-метала, свободно интерпретируя фолк- и блюз-классику и обогащая стиль элементами других музыкальных жанров (рокабилли, рэгги, соул, фанка, кантри). Отказавшись от выпуска синглов, заложила основу понятия «альбомный рок». Остаётся одной из наиболее успешных групп в рок-музыке: общемировой тираж альбомов превышает 300 миллионов, 112 миллионов было продано в США (четвёртое место). Семь альбомов группы поднимались на вершину Billboard 200. Занимает первое место в списке VH1 «100 величайших артистов хард-рока». Журнал Rolling Stone признал коллектив «самой тяжёлой группой» и «лучшей группой 70-х». В 1995 году Led Zeppelin были введены в Зал славы рок-н-ролла, в 2005 году получили Грэмми за вклад на протяжении всей карьеры (Grammy Lifetime Achievement Award), в мае 2006 года — Polar Music Prize.",48
45,"Led Zeppelin — британская рок-группа, образовавшаяся в сентябре 1968 года в Лондоне, и признанная одной из самых успешных, новаторских и влиятельных в современной истории. Создав собственное звучание (для которого были характерны утяжелённый гитарный драйв, оглушающее звучание ритм-секции и пронзительный вокал), Led Zeppelin стали одной из ведущих групп хард-рока, сыграли основополагающую роль в становлении хеви-метала, свободно интерпретируя фолк- и блюз-классику и обогащая стиль элементами других музыкальных жанров (рокабилли, рэгги, соул, фанка, кантри). Отказавшись от выпуска синглов, заложила основу понятия «альбомный рок». Остаётся одной из наиболее успешных групп в рок-музыке: общемировой тираж альбомов превышает 300 миллионов, 112 миллионов было продано в США (четвёртое место). Семь альбомов группы поднимались на вершину Billboard 200. Занимает первое место в списке VH1 «100 величайших артистов хард-рока». Журнал Rolling Stone признал коллектив «самой тяжёлой группой» и «лучшей группой 70-х». В 1995 году Led Zeppelin были введены в Зал славы рок-н-ролла, в 2005 году получили Грэмми за вклад на протяжении всей карьеры (Grammy Lifetime Achievement Award), в мае 2006 года — Polar Music Prize.",49
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",40
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",41
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",42
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",43
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",44
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",45
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",47
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",48
46,"В 16 лет Боб Марли дебютировал с синглом «Judge Not», который написал вместе с Джо Хиггсом. В 1962 году Боб и его друзья, Банни Ливингстон и Питер Тош, попали на прослушивание к местной антрепренёрше Лесли Конг, которая записала с ними в студии несколько треков. В 1963 году при помощи того же Хиггса Боб Марли организовал вокальную группу, в которую, помимо него, вошли Питер Тош, Банни Ливингстон, Джуниор Брейтуэйт, Черри Грин и Беверли Келсо. Сначала она имела название «The Teenagers» («Подростки»), потом «The Wailing Rudeboys» («Причитающие Руд-бои»), затем «The Wailing Wailers» («Причитающие плакальщики»), и, наконец, «The Wailers» («Плакальщики»). Музыкальным директором группы стал её бас-гитарист Астон «Family Man» Баррет. Первый же сингл группы «Simmer Down» (1964) возглавил хит-парад Ямайки и разошёлся тиражом более чем 80 тысяч экземпляров. В 1965 году Брэйтвейт, Кельсо, и Смит покинули коллектив, сократив состав The Wailers до трио и, несмотря на успех песен (например, «Rude Boy» вошла в местный «Тор 10»), в 1966 году распались.",49
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",40
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",41
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",42
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",43
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",44
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",45
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",46
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",48
47,"Nirvana — американская рок-группа, созданная вокалистом и гитаристом Куртом Кобейном и басистом Кристом Новоселичем в Абердине, штат Вашингтон, в 1987 году. В составе коллектива сменились несколько барабанщиков; дольше всех с группой играл ударник Дэйв Грол, присоединившийся к Кобейну и Новоселичу в 1990 году. В 1989 году Nirvana стала частью сиэтлской музыкальной сцены, выпустив на инди-лейбле Sub Pop дебютный альбом Bleach. После подписания контракта с крупным лейблом DGC Records Nirvana приобрела неожиданный успех с песней «Smells Like Teen Spirit» из своего второго альбома Nevermind, выпущенного в 1991 году. Впоследствии Nirvana вошла в музыкальный мейнстрим, популяризовав поджанр альтернативного рока, названный гранжем. Курт Кобейн оказался в глазах СМИ не просто музыкантом, а «голосом поколения», а Nirvana стала флагманом «поколения Х». В 1993 году вышел третий и последний студийный альбом группы, In Utero, композиции которого в музыкальном плане сильно отличались от предыдущих работ коллектива. Недолгая, но яркая история группы прервалась в связи со смертью Курта Кобейна 5 апреля 1994 года, но в последующие годы известность команды лишь росла. В 2002 году незавершённая демозапись песни «You Know You’re Right», над которой группа работала незадолго до смерти Кобейна, заняла первые строчки мировых хит-парадов. Со времени выхода дебютного альбома записи Nirvana были проданы в количестве 75 миллионов экземпляров по всему миру, и в 25 миллионов копий в США.",49
48,"U2 — рок-группа из Дублина, Ирландия. U2 была сформирована в 1976 году, одна из самых популярных, успешных и влиятельных групп в мире за всю историю. Альбомы группы разошлись тиражом более чем 170 миллионов копий. По состоянию на 2016 год, в их активе двадцать две премии «Грэмми» — больше, чем у любой другой группы в мире. Своему появлению группа обязана Ларри Маллену, разместившему на школьной доске объявлений записку о поиске участников в рок-группу. На объявление откликнулись Боно (вокал и гитара), Эдж (гитара, клавиши и вокал) и Адам Клейтон (бас-гитара). С тех пор состав группы остается неизменным. К середине 1980-х они выпустили 4 альбома и обрели преданное движение фанатов, благодаря, в первую очередь, выдающимся концертным представлениям, неповторимым, ставших визитными карточками группы, исполнениям гитарных партий Эджем и вокала Боно, а также глубоким по смыслу текстов своих песен. Общемировое признание и статус популярнейшей группы в мире U2 обрели после выхода альбома The Joshua Tree в 1987 году, который является одним из величайших альбомов рока. В 1990-е они ответили на революцию в альтернативной и танцевальной музыке, критику в свой адрес, и то, что, по их мнению, было застоем в музыке, альбомом Achtung Baby и грандиозным шоу Zoo TV. В то время они непрестанно экспериментировали, исследуя различные музыкальные направления.",40
